number_of_match,team_home,team_away,home_score,away_score,posession_home,posession_away,total_shots_home,total_shots_away,shots_on_target_home,shots_on_target_away,shots_off_target_home,shots_off_target_away,blocked_shots_home,blocked_shots_away,corner_kicks_home,corner_kicks_away,offsides_home,offsides_away,fouls_home,fouls_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,free_kicks_home,free_kicks_away,throw_ins_home,throw_ins_away,goal_kicks_home,goal_kicks_away,big_chances_home,big_chances_away,big_chances_missed_home,big_chances_missed_away,hit_woodwork_home,hit_woodwork_away,counter_attacks_home,counter_attacks_away,counter_attacks_shots_home,counter_attacks_shots_away,shots_inside_box_home,shots_inside_box_away,shots_outside_box_home,shots_outside_box_away,goalkeeper_saves_home,goalkeeper_saves_away,passes_home,passes_away,accurate_passes_home,accurate_passes_away,long_balls_home,long_balls_away,crosses_home,crosses_away,dribbles_home,dribbles_away,possesion_lost_home,possesion_lost_away,duels_won_home,duels_won_away,aerials_won_home,aerials_won_away,tackles_home,tackles_away,interceptions_home,interceptions_away,clearences_home,clearences_away,home_odd,draw_odd,away_odd
210,Coquimbo Unido,Ñublense,1,3,,,0,22,8,4,6,10,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,20,54,52,0,2,2,2,,,,,,,,,6,20,,,1.5555555555555556,0.8,1.2
253,Huachipato,Audax Italiano,2,0,,,22,12,6,4,4,2,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598,140,12,32,8,2,0,2,,,,,,,,,8,4,,,0.875,1.5,0.0
223,Deportes Copiapó,Deportes Magallanes,2,1,,,10,10,10,4,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226,8,46,50,2,0,0,0,,,,,,,,,0,6,,,2.6666666666666665,2.0,1.4
233,Colo Colo,Unión La Calera,2,0,,,32,10,4,2,10,2,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,214,4,36,0,0,10,14,,,,,,,,,10,12,,,2.5,5.0,2.142857142857143
229,Cobresal,Audax Italiano,3,4,,,10,10,10,4,8,4,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,224,78,24,4,2,10,18,,,,,,,,,12,2,,,1.75,2.25,2.0
235,Unión Española,O'Higgins,3,3,,,0,20,10,4,2,6,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516,356,26,6,6,2,4,18,,,,,,,,,6,10,,,2.7142857142857144,0.25,0.16666666666666666
236,Palestino,Everton de Viña del Mar,0,2,,,12,8,2,4,2,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,56,0,48,6,8,4,8,,,,,,,,,4,0,,,2.0,0.7,0.875
222,Coquimbo Unido,Unión Española,3,1,,,2,18,4,0,4,12,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,388,8,64,14,4,0,2,,,,,,,,,0,10,,,6.5,2.75,0.0
224,Palestino,Colo Colo,1,0,,,0,14,0,0,18,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,266,72,38,4,4,8,6,,,,,,,,,4,2,,,1.3333333333333333,1.1818181818181819,1.5
232,Everton de Viña del Mar,Curicó Unido,1,1,,,24,4,2,4,12,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706,250,14,14,8,0,6,10,,,,,,,,,2,2,,,0.7777777777777778,0.7777777777777778,1.5
225,Audax Italiano,Ñublense,1,0,,,4,4,0,2,2,8,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232,546,56,56,4,0,0,0,,,,,,,,,8,2,,,1.25,0.2222222222222222,1.875
245,Audax Italiano,Deportes Magallanes,0,2,,,26,14,10,6,14,4,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,70,46,66,12,0,10,2,,,,,,,,,0,12,,,0.4444444444444444,0.25,2.6
239,Huachipato,Universidad Católica,1,1,,,14,0,0,2,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,112,12,18,4,0,8,10,,,,,,,,,0,14,,,0.6,3.6,2.4
244,Coquimbo Unido,Unión La Calera,1,2,,,6,24,4,4,12,14,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324,456,52,34,16,6,8,6,,,,,,,,,14,24,,,3.4,0.125,0.0
247,Universidad Católica,Deportes Copiapó,2,2,,,20,12,0,0,8,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,92,32,38,6,0,14,2,,,,,,,,,4,20,,,0.75,1.0,1.875
240,O'Higgins,Cobresal,0,0,,,2,26,0,0,4,8,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,38,38,16,2,6,0,10,,,,,,,,,8,12,,,0.5454545454545454,0.3,0.0
251,Ñublense,Huachipato,0,1,,,2,20,6,0,2,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382,326,10,14,6,2,4,2,,,,,,,,,4,12,,,1.0,0.7142857142857143,0.0
238,Unión La Calera,Unión Española,4,0,,,6,24,10,8,0,8,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,12,16,50,0,8,4,8,,,,,,,,,4,4,,,3.6,4.0,8.0
246,Palestino,Curicó Unido,4,0,,,10,20,4,0,4,10,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,226,16,54,6,6,12,6,,,,,,,,,0,6,,,0.8,1.2857142857142858,2.1666666666666665
243,Deportes Copiapó,Ñublense,1,1,,,4,16,2,2,6,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,360,30,18,2,2,0,0,,,,,,,,,2,12,,,1.1666666666666667,0.75,2.4
231,Deportes Magallanes,Huachipato,1,1,,,20,28,6,8,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544,238,56,50,2,4,4,0,,,,,,,,,2,26,,,0.42857142857142855,0.1,0.45454545454545453
249,Cobresal,Universidad de Chile,4,3,,,32,36,14,0,10,6,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,404,6,20,2,2,4,4,,,,,,,,,8,12,,,1.5,0.5,1.4
241,Audax Italiano,Colo Colo,0,1,,,8,0,0,0,12,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,76,56,22,8,2,6,8,,,,,,,,,6,2,,,0.5555555555555556,1.6363636363636365,1.6
242,Curicó Unido,Deportes Magallanes,3,4,,,10,44,8,12,8,6,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574,356,40,32,4,2,18,0,,,,,,,,,4,8,,,1.0,0.16666666666666666,4.0
254,Unión Española,Cobresal,1,0,,,34,16,8,0,2,0,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102,158,8,16,2,4,28,20,,,,,,,,,0,4,,,8.0,0.3,0.2
250,Colo Colo,Unión Española,0,2,,,22,2,6,0,8,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,390,74,34,10,2,10,2,,,,,,,,,12,2,,,1.4,2.375,1.0
237,Universidad de Chile,Coquimbo Unido,1,2,,,8,6,4,6,6,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,462,32,18,6,0,12,0,,,,,,,,,24,2,,,1.75,0.2,1.9
255,Deportes Copiapó,Everton de Viña del Mar,2,0,,,8,12,0,0,8,6,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,332,12,28,0,6,2,0,,,,,,,,,4,2,,,2.5,1.0909090909090908,6.333333333333333
234,Coquimbo Unido,Deportes Copiapó,1,0,,,10,2,8,2,12,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566,560,38,66,14,2,10,12,,,,,,,,,4,4,,,1.2727272727272727,0.5,1.6
248,Everton de Viña del Mar,O'Higgins,0,2,,,26,24,2,6,8,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,100,30,50,0,0,12,8,,,,,,,,,12,2,,,0.2,3.1666666666666665,1.5
252,Curicó Unido,Colo Colo,0,1,,,0,32,0,10,4,8,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,280,10,36,2,6,8,2,,,,,,,,,6,10,,,0.6666666666666666,0.18181818181818182,0.5714285714285714
256,Deportes Magallanes,Coquimbo Unido,2,3,,,18,18,6,2,0,8,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376,114,86,6,4,2,12,2,,,,,,,,,8,0,,,0.7272727272727273,1.3,0.25
258,Unión La Calera,Universidad Católica,0,3,,,14,26,2,6,8,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,330,40,42,0,8,4,8,,,,,,,,,10,2,,,1.8,5.5,0.0
259,Universidad de Chile,Ñublense,3,1,,,14,14,10,2,4,4,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,326,26,14,0,2,0,0,,,,,,,,,6,0,,,1.25,2.5,0.6666666666666666
257,O'Higgins,Palestino,0,1,,,8,4,0,0,2,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,216,26,38,6,2,10,2,,,,,,,,,2,6,,,0.7,0.1,1.1
