number_of_match,team_home,team_away,home_score,away_score,posession_home,posession_away,total_shots_home,total_shots_away,shots_on_target_home,shots_on_target_away,shots_off_target_home,shots_off_target_away,blocked_shots_home,blocked_shots_away,corner_kicks_home,corner_kicks_away,offsides_home,offsides_away,fouls_home,fouls_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,free_kicks_home,free_kicks_away,throw_ins_home,throw_ins_away,goal_kicks_home,goal_kicks_away,big_chances_home,big_chances_away,big_chances_missed_home,big_chances_missed_away,hit_woodwork_home,hit_woodwork_away,counter_attacks_home,counter_attacks_away,counter_attacks_shots_home,counter_attacks_shots_away,shots_inside_box_home,shots_inside_box_away,shots_outside_box_home,shots_outside_box_away,goalkeeper_saves_home,goalkeeper_saves_away,passes_home,passes_away,accurate_passes_home,accurate_passes_away,long_balls_home,long_balls_away,crosses_home,crosses_away,dribbles_home,dribbles_away,possesion_lost_home,possesion_lost_away,duels_won_home,duels_won_away,aerials_won_home,aerials_won_away,tackles_home,tackles_away,interceptions_home,interceptions_away,clearences_home,clearences_away,home_odd,draw_odd,away_odd
220,Ñublense,Everton de Viña del Mar,1,1,,,18,6,2,0,0,8,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434,300,10,34,4,4,6,4,,,,,,,,,10,26,,,4.25,0.2,2.0
213,O'Higgins,Deportes Melipilla,1,2,,,2,14,0,2,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444,292,82,36,10,0,8,10,,,,,,,,,12,18,,,3.1666666666666665,3.8,2.0
222,Colo Colo,Universidad Católica,2,1,,,20,0,2,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416,194,6,20,2,0,2,0,,,,,,,,,4,10,,,1.3333333333333333,0.5,4.0
210,Unión Española,Curicó Unido,2,1,,,0,8,4,0,12,4,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412,410,40,24,14,2,10,4,,,,,,,,,0,16,,,1.6,2.5714285714285716,3.5
221,Deportes Melipilla,Universidad de Chile,3,0,,,12,10,0,0,0,14,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,222,44,0,0,6,0,8,,,,,,,,,0,4,,,1.1428571428571428,1.4444444444444444,1.6
229,Santiago Wanderers,Palestino,1,1,,,14,6,0,0,20,4,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,442,90,18,4,0,20,0,,,,,,,,,16,6,,,0.3333333333333333,1.0,2.6
201,Deportes La Serena,Cobresal,2,1,,,22,10,2,0,0,8,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,436,32,52,6,12,4,6,,,,,,,,,2,2,,,1.0,1.9,1.1111111111111112
236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,Santiago Wanderers,CD Antofagasta,0,1,,,16,22,0,2,10,8,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494,278,26,16,4,4,0,24,,,,,,,,,18,6,,,0.8333333333333334,0.3333333333333333,1.625
228,Audax Italiano,Colo Colo,2,0,,,26,10,8,4,6,10,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,76,54,34,6,4,4,0,,,,,,,,,12,10,,,1.5714285714285714,2.25,9.5
225,Palestino,Deportes La Serena,3,3,,,0,0,4,6,4,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,124,46,32,4,0,6,4,,,,,,,,,10,2,,,0.0,0.0,2.6666666666666665
232,Unión Española,Everton de Viña del Mar,3,2,,,0,6,0,4,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,420,44,42,6,2,6,10,,,,,,,,,16,0,,,0.375,2.0,1.1
218,Universidad de Chile,Palestino,0,1,,,26,20,10,4,4,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,124,26,20,0,0,18,8,,,,,,,,,18,14,,,1.2727272727272727,0.6666666666666666,0.0
233,CD Antofagasta,Ñublense,2,1,,,14,18,0,4,6,8,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556,416,36,56,4,0,12,6,,,,,,,,,24,10,,,2.8,2.0,1.6
230,Deportes La Serena,Huachipato,2,2,,,2,24,4,8,0,0,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,196,26,40,2,6,16,8,,,,,,,,,14,16,,,1.3333333333333333,0.5714285714285714,7.5
243,Nublense,Universidad de Chile,1,0,,,24,0,4,0,6,6,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,94,20,4,8,2,4,14,,,,,,,,,20,22,,,2.0,1.9,2.0
239,Huachipato,Union Espanola,1,0,,,12,12,2,0,4,2,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414,572,66,54,6,0,24,6,,,,,,,,,4,12,,,0.25,2.8333333333333335,0.7272727272727273
234,O'Higgins,Universidad Católica,1,3,,,16,8,2,0,12,4,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316,510,20,10,6,12,6,16,,,,,,,,,12,20,,,1.3333333333333333,1.0,0.0
238,Melipilla,Cobresal,2,1,,,8,6,2,8,12,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592,14,52,24,2,6,2,10,,,,,,,,,16,34,,,1.9,3.0,1.0
214,Deportes La Serena,Colo Colo,1,4,,,16,24,0,6,8,6,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,468,0,30,0,0,0,2,,,,,,,,,22,2,,,3.5,2.0,0.9
231,Universidad de Chile,Curicó Unido,1,2,,,14,6,0,0,4,10,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316,24,32,14,0,6,8,10,,,,,,,,,2,32,,,2.6,3.0,0.3333333333333333
237,Everton de Viña del Mar,Audax Italiano,1,2,,,4,16,0,6,2,8,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,114,64,16,2,6,10,4,,,,,,,,,0,16,,,0.3333333333333333,1.25,1.8571428571428572
227,Cobresal,O'Higgins,2,3,,,2,16,4,6,2,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570,192,54,36,4,2,0,0,,,,,,,,,4,12,,,0.8888888888888888,2.4,8.5
246,O'Higgins,Nublense,1,1,,,2,8,0,2,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462,76,56,14,10,0,10,0,,,,,,,,,2,14,,,1.8,5.333333333333333,3.6666666666666665
240,Curico Unido,O'Higgins,0,2,,,4,10,0,0,4,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,34,28,38,0,2,8,16,,,,,,,,,2,6,,,5.333333333333333,0.16666666666666666,0.75
235,Unión La Calera,Deportes Melipilla,2,3,,,12,10,4,4,0,8,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356,262,14,50,6,2,12,4,,,,,,,,,24,16,,,1.3333333333333333,1.125,0.1111111111111111
249,CD Antofagasta,La Serena,0,0,,,6,0,0,0,4,8,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428,66,24,6,8,2,14,2,,,,,,,,,2,4,,,0.3333333333333333,1.2857142857142858,1.1
250,Union Espanola,Palestino,1,3,,,22,6,2,6,8,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,50,10,40,12,4,8,0,,,,,,,,,8,6,,,2.25,2.375,2.75
241,Palestino,Union La Calera,1,2,,,16,4,4,0,2,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,480,30,70,0,0,2,6,,,,,,,,,0,14,,,2.3333333333333335,3.1666666666666665,0.5
245,Universidad Catolica,Universidad de Chile,1,0,,,2,20,0,0,4,6,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,332,50,50,10,0,0,8,,,,,,,,,14,18,,,2.0,1.8333333333333333,1.6
244,Colo Colo,Santiago Wanderers,3,0,,,30,14,6,0,6,8,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,112,30,32,2,0,6,4,,,,,,,,,14,6,,,2.8,0.14285714285714285,0.14285714285714285
242,Universidad Catolica,CD Antofagasta,4,0,,,16,18,12,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544,444,42,22,4,2,10,8,,,,,,,,,4,16,,,0.8,0.8888888888888888,2.3333333333333335
247,Cobresal,Everton de Vina,2,2,,,18,12,6,2,6,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538,30,30,8,4,0,6,2,,,,,,,,,8,16,,,2.25,2.1666666666666665,1.0
248,Union La Calera,Huachipato,0,2,,,6,6,0,8,2,6,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332,288,32,0,0,6,0,0,,,,,,,,,14,14,,,0.8333333333333334,2.5,4.0
255,Everton de Viña del Mar,Unión La Calera,1,2,,,6,12,4,0,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272,638,18,20,2,4,2,2,,,,,,,,,8,14,,,6.0,0.6363636363636364,2.4
251,Santiago Wanderers,Curico Unido,0,3,,,2,18,6,4,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466,424,44,40,2,0,10,8,,,,,,,,,2,6,,,4.75,1.5,0.14285714285714285
254,Deportes La Serena,Universidad Católica,0,2,,,30,2,0,4,10,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,170,18,6,0,0,4,2,,,,,,,,,0,22,,,2.6,2.0,2.0
253,Ñublense,Unión Española,6,1,,,38,12,8,2,0,8,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,172,2,26,0,0,4,16,,,,,,,,,12,16,,,0.5,1.25,2.6666666666666665
252,Colo Colo,Melipilla,1,0,,,2,8,0,4,4,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,20,56,46,2,0,8,6,,,,,,,,,2,32,,,3.25,1.3,3.25
257,Palestino,Cobresal,2,1,,,4,26,10,0,6,2,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554,240,74,36,10,4,0,4,,,,,,,,,32,16,,,0.2,0.6,1.5
258,Curicó Unido,Colo Colo,0,0,,,10,8,0,0,6,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,538,22,78,0,0,12,6,,,,,,,,,0,14,,,1.125,1.625,2.0
263,O'Higgins,CD Antofagasta,0,0,,,22,2,10,4,12,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,270,14,48,4,2,10,0,,,,,,,,,10,0,,,1.8,0.5714285714285714,1.7777777777777777
259,Huachipato,Santiago Wanderers,2,0,,,40,2,8,0,4,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722,266,56,30,18,0,16,6,,,,,,,,,16,8,,,0.0,5.0,0.0
256,Audax Italiano,CD Antofagasta,0,0,,,2,2,0,0,2,10,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578,362,0,28,6,2,22,0,,,,,,,,,8,20,,,0.8,3.75,1.4
261,Cobresal,Universidad de Chile,0,0,,,40,16,0,0,22,0,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498,10,68,14,4,2,2,6,,,,,,,,,6,6,,,0.6363636363636364,1.1111111111111112,0.16666666666666666
262,Deportes Melipilla,Everton de Viña del Mar,1,0,,,14,20,0,0,6,14,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308,352,4,56,2,12,0,0,,,,,,,,,2,8,,,2.0,0.0,1.1818181818181819
260,Universidad de Chile,O'Higgins,0,0,,,2,6,0,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,30,16,10,2,0,14,6,,,,,,,,,2,4,,,0.0,2.4285714285714284,0.5
264,Santiago Wanderers,Audax Italiano,2,2,,,10,12,4,2,4,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,32,22,36,0,0,4,0,,,,,,,,,10,10,,,3.8,0.14285714285714285,1.6666666666666667
269,CD Antofagasta,Colo Colo,1,0,,,2,20,0,0,0,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,84,8,30,0,2,6,14,,,,,,,,,22,14,,,0.75,1.2857142857142858,4.666666666666667
267,Unión La Calera,Deportes La Serena,1,2,,,8,6,2,0,0,4,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,402,16,16,0,4,0,8,,,,,,,,,22,8,,,0.6666666666666666,1.9,4.0
272,Palestino,Ñublense,1,4,,,4,22,6,12,2,4,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442,590,48,0,8,10,16,6,,,,,,,,,2,2,,,1.1666666666666667,0.7777777777777778,0.8
266,Curicó Unido,Palestino,1,1,,,10,16,2,2,6,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450,188,46,56,4,2,6,0,,,,,,,,,26,8,,,0.36363636363636365,1.1111111111111112,0.0
270,Deportes La Serena,Santiago Wanderers,0,0,,,2,30,8,4,2,6,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324,290,26,42,6,2,6,2,,,,,,,,,2,12,,,0.3,1.4,5.333333333333333
265,Colo Colo,Unión Española,0,1,,,26,14,2,4,10,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438,166,18,30,0,2,14,6,,,,,,,,,8,8,,,3.0,0.0,1.7
271,Everton de Viña del Mar,Universidad Católica,0,3,,,2,28,0,0,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318,246,38,58,8,0,16,2,,,,,,,,,16,10,,,0.8571428571428571,1.6,0.0
276,Universidad de Chile,Unión La Calera,3,2,,,42,10,14,6,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,308,62,18,24,0,2,0,,,,,,,,,22,4,,,0.18181818181818182,2.5,1.7142857142857142
275,Unión Española,Cobresal,0,1,,,0,14,0,16,2,16,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634,264,46,40,8,2,4,6,,,,,,,,,6,8,,,2.8,1.875,5.0
274,Huachipato,Deportes Melipilla,3,1,,,12,14,6,0,18,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512,88,72,34,2,0,8,0,,,,,,,,,14,2,,,2.25,0.5,0.8888888888888888
268,Universidad Católica,Huachipato,2,0,,,8,16,4,0,6,2,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,56,38,0,0,2,18,,,,,,,,,0,6,,,0.0,2.0,0.0
273,Audax Italiano,Curicó Unido,1,1,,,12,8,6,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490,88,72,48,0,4,8,0,,,,,,,,,12,4,,,1.0,0.8181818181818182,1.5
