EventId,Team,Formation,PlayerCount,AverageTeamRating,Player1_Name,Player1_code,Player1_Position,Player1_substitute,Player1_Rating,Player1_accuratePass,Player1_totalLongBalls,Player1_accurateLongBalls,Player1_totalClearance,Player1_savedShotsFromInsideTheBox,Player1_saves,Player1_punches,Player1_minutesPlayed,Player2_Name,Player2_code,Player2_Position,Player2_substitute,Player2_Rating,Player2_accuratePass,Player2_totalLongBalls,Player2_accurateLongBalls,Player2_totalClearance,Player2_savedShotsFromInsideTheBox,Player2_saves,Player2_punches,Player2_minutesPlayed,Player3_Name,Player3_code,Player3_Position,Player3_substitute,Player3_Rating,Player3_accuratePass,Player3_totalLongBalls,Player3_accurateLongBalls,Player3_totalClearance,Player3_savedShotsFromInsideTheBox,Player3_saves,Player3_punches,Player3_minutesPlayed,Player4_Name,Player4_code,Player4_Position,Player4_substitute,Player4_Rating,Player4_accuratePass,Player4_totalLongBalls,Player4_accurateLongBalls,Player4_totalClearance,Player4_savedShotsFromInsideTheBox,Player4_saves,Player4_punches,Player4_minutesPlayed,Player5_Name,Player5_code,Player5_Position,Player5_substitute,Player5_Rating,Player5_accuratePass,Player5_totalLongBalls,Player5_accurateLongBalls,Player5_totalClearance,Player5_savedShotsFromInsideTheBox,Player5_saves,Player5_punches,Player5_minutesPlayed,Player6_Name,Player6_code,Player6_Position,Player6_substitute,Player6_Rating,Player6_accuratePass,Player6_totalLongBalls,Player6_accurateLongBalls,Player6_totalClearance,Player6_savedShotsFromInsideTheBox,Player6_saves,Player6_punches,Player6_minutesPlayed,Player7_Name,Player7_code,Player7_Position,Player7_substitute,Player7_Rating,Player7_accuratePass,Player7_totalLongBalls,Player7_accurateLongBalls,Player7_totalClearance,Player7_savedShotsFromInsideTheBox,Player7_saves,Player7_punches,Player7_minutesPlayed,Player8_Name,Player8_code,Player8_Position,Player8_substitute,Player8_Rating,Player8_accuratePass,Player8_totalLongBalls,Player8_accurateLongBalls,Player8_totalClearance,Player8_savedShotsFromInsideTheBox,Player8_saves,Player8_punches,Player8_minutesPlayed,Player9_Name,Player9_code,Player9_Position,Player9_substitute,Player9_Rating,Player9_accuratePass,Player9_totalLongBalls,Player9_accurateLongBalls,Player9_totalClearance,Player9_savedShotsFromInsideTheBox,Player9_saves,Player9_punches,Player9_minutesPlayed,Player10_Name,Player10_code,Player10_Position,Player10_substitute,Player10_Rating,Player10_accuratePass,Player10_totalLongBalls,Player10_accurateLongBalls,Player10_totalClearance,Player10_savedShotsFromInsideTheBox,Player10_saves,Player10_punches,Player10_minutesPlayed,Player11_Name,Player11_code,Player11_Position,Player11_substitute,Player11_Rating,Player11_accuratePass,Player11_totalLongBalls,Player11_accurateLongBalls,Player11_totalClearance,Player11_savedShotsFromInsideTheBox,Player11_saves,Player11_punches,Player11_minutesPlayed,Player12_Name,Player12_code,Player12_Position,Player12_substitute,Player12_Rating,Player12_accuratePass,Player12_totalLongBalls,Player12_accurateLongBalls,Player12_totalClearance,Player12_savedShotsFromInsideTheBox,Player12_saves,Player12_punches,Player12_minutesPlayed,Player13_Name,Player13_code,Player13_Position,Player13_substitute,Player13_Rating,Player13_accuratePass,Player13_totalLongBalls,Player13_accurateLongBalls,Player13_totalClearance,Player13_savedShotsFromInsideTheBox,Player13_saves,Player13_punches,Player13_minutesPlayed,Player14_Name,Player14_code,Player14_Position,Player14_substitute,Player14_Rating,Player14_accuratePass,Player14_totalLongBalls,Player14_accurateLongBalls,Player14_totalClearance,Player14_savedShotsFromInsideTheBox,Player14_saves,Player14_punches,Player14_minutesPlayed,Player15_Name,Player15_code,Player15_Position,Player15_substitute,Player15_Rating,Player15_accuratePass,Player15_totalLongBalls,Player15_accurateLongBalls,Player15_totalClearance,Player15_savedShotsFromInsideTheBox,Player15_saves,Player15_punches,Player15_minutesPlayed,Player16_Name,Player16_code,Player16_Position,Player16_substitute,Player16_Rating,Player16_accuratePass,Player16_totalLongBalls,Player16_accurateLongBalls,Player16_totalClearance,Player16_savedShotsFromInsideTheBox,Player16_saves,Player16_punches,Player16_minutesPlayed,Player20_Name,Player20_code,Player20_Position,Player20_substitute,Player20_Rating,Player20_accuratePass,Player20_totalLongBalls,Player20_accurateLongBalls,Player20_totalClearance,Player20_savedShotsFromInsideTheBox,Player20_saves,Player20_punches,Player20_minutesPlayed
8970590,Away,3-4-2-1,16,0.0,Ivor Pandur,ivor-pandur,G,False,0.0,15.0,8.0,3.0,0.0,2.0,2.0,0.0,90.0,Paweł Dawidowicz,pawel-dawidowicz,D,False,0.0,21.0,6.0,1.0,0.0,0.0,0.0,0.0,45.0,Koray Günter,koray-gunter,D,False,0.0,83.0,8.0,7.0,0.0,0.0,0.0,0.0,90.0,Federico Ceccherini,federico-ceccherini,D,False,0.0,31.0,5.0,2.0,0.0,0.0,0.0,0.0,51.0,Kevin Rüegg,kevin-ruegg,D,False,0.0,21.0,7.0,2.0,0.0,0.0,0.0,0.0,70.0,Adrien Tameze,adrien-tameze,M,False,0.0,24.0,7.0,6.0,0.0,0.0,0.0,0.0,45.0,Ivan Ilić,ivan-ilic,M,False,0.0,54.0,5.0,3.0,1.0,0.0,0.0,0.0,90.0,Darko Lazović,darko-lazovic,M,False,0.0,36.0,4.0,4.0,0.0,0.0,0.0,0.0,90.0,Antonín Barák,antonin-barak,M,False,0.0,59.0,2.0,1.0,0.0,0.0,0.0,0.0,90.0,Mattia Zaccagni,mattia-zaccagni,F,False,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,Nikola Kalinić,nikola-kalinic,F,False,0.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,90.0,Davide Faraoni,davide-faraoni,M,True,0.0,27.0,5.0,2.0,0.0,0.0,0.0,0.0,45.0,Eddie Salcedo,eddie-salcedo,F,True,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,Federico Dimarco,federico-dimarco,M,True,0.0,34.0,9.0,3.0,0.0,0.0,0.0,0.0,39.0,Kevin Lasagna,kevin-lasagna,F,True,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,Ebrima Colley,colley-ebrima,F,True,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,,,,,,
8970604,Home,3-5-2,16,0.0,Luigi Sepe,luigi-sepe,G,False,0.0,26.0,19.0,12.0,0.0,4.0,7.0,0.0,90.0,Daan Dierckx,dierckx-daan,D,False,0.0,20.0,6.0,5.0,5.0,0.0,0.0,0.0,71.0,Bruno Alves,bruno-alves,D,False,0.0,25.0,5.0,4.0,2.0,0.0,0.0,0.0,90.0,Lautaro Valenti,lautaro-valenti,D,False,0.0,32.0,13.0,8.0,2.0,0.0,0.0,0.0,90.0,Vincent Laurini,vincent-laurini,D,False,0.0,9.0,4.0,1.0,4.0,0.0,0.0,0.0,78.0,Hernani,hernani,M,False,0.0,22.0,6.0,6.0,0.0,0.0,0.0,0.0,90.0,Jasmin Kurtić,jasmin-kurtic,M,False,0.0,35.0,0.0,0.0,3.0,0.0,0.0,0.0,90.0,Simon Sohm,simon-sohm,M,False,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,Maxime Busi,maxime-busi,D,False,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,90.0,Juan Brunetta,juan-brunetta,M,False,0.0,18.0,3.0,2.0,1.0,0.0,0.0,0.0,70.0,Andreas Cornelius,andreas-cornelius,F,False,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,78.0,Gastón Brugman,gaston-brugman,M,True,0.0,18.0,2.0,1.0,1.0,0.0,0.0,0.0,34.0,Gervinho,gervinho,F,True,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,Vassilis Zagaritis,vassilis-zagaritis,D,True,0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,19.0,Mattia Bani,mattia-bani,D,True,0.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0,12.0,Graziano Pellè,graziano-pelle,F,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,,,,,,,,,,,,
8970604,Away,4-2-3-1,16,0.0,Andrea Consigli,andrea-consigli,G,False,0.0,21.0,5.0,1.0,0.0,5.0,7.0,0.0,90.0,Mert Müldür,mert-muldur,D,False,0.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,57.0,Vlad Chiricheş,vlad-chiriches,D,False,0.0,83.0,6.0,5.0,1.0,0.0,0.0,0.0,90.0,Gian Marco Ferrari,gian-marco-ferrari,D,False,0.0,101.0,7.0,5.0,3.0,0.0,0.0,0.0,90.0,Rogério,rogerio,D,False,0.0,59.0,2.0,2.0,4.0,0.0,0.0,0.0,90.0,Maxime López,maxime-lopez,M,False,0.0,67.0,5.0,4.0,0.0,0.0,0.0,0.0,64.0,Manuel Locatelli,manuel-locatelli,M,False,0.0,88.0,13.0,12.0,0.0,0.0,0.0,0.0,90.0,Domenico Berardi,domenico-berardi,F,False,0.0,35.0,5.0,3.0,0.0,0.0,0.0,0.0,90.0,Grégoire Defrel,gregoire-defrel,F,False,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,Jérémie Boga,jeremie-boga,F,False,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,Giacomo Raspadori,giacomo-raspadori,F,False,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,Jeremy Toljan,jeremy-toljan,D,True,0.0,18.0,2.0,1.0,0.0,0.0,0.0,0.0,33.0,Filip Đuričić,filip-duricic,M,True,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.0,33.0,Hamed Junior Traorè,hamed-junior-traore,M,True,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,Francesco Caputo,francesco-caputo,F,True,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,Pedro Obiang,pedro-obiang,M,True,0.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,11.0,,,,,,,,,,,,,
8970591,Home,3-5-2,16,0.0,Ionuț Radu,ionut-radu,G,False,0.0,26.0,1.0,0.0,1.0,2.0,4.0,1.0,90.0,Danilo D'Ambrosio,danilo-dambrosio,D,False,0.0,75.0,4.0,4.0,3.0,0.0,0.0,0.0,90.0,Andrea Ranocchia,andrea-ranocchia,D,False,0.0,57.0,3.0,0.0,5.0,0.0,0.0,0.0,90.0,Milan Škriniar,milan-skriniar,D,False,0.0,75.0,6.0,3.0,5.0,0.0,0.0,0.0,90.0,Matteo Darmian,matteo-darmian,D,False,0.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,77.0,Matías Vecino,matias-vecino,M,False,0.0,14.0,3.0,2.0,0.0,0.0,0.0,0.0,59.0,Marcelo Brozović,marcelo-brozovic,M,False,0.0,68.0,9.0,7.0,0.0,0.0,0.0,0.0,90.0,Nicolò Barella,nicolo-barella,M,False,0.0,52.0,12.0,7.0,0.0,0.0,0.0,0.0,90.0,Ivan Perišić,ivan-perisic,M,False,0.0,20.0,3.0,2.0,2.0,0.0,0.0,0.0,59.0,Romelu Lukaku,romelu-lukaku,F,False,0.0,13.0,0.0,0.0,5.0,0.0,0.0,0.0,90.0,Alexis Sánchez,alexis-sanchez,F,False,0.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,36.0,Lautaro Martínez,lautaro-martinez,F,True,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,Achraf Hakimi,hakimi-achraf,D,True,0.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,31.0,Stefano Sensi,stefano-sensi,M,True,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,Ashley Young,ashley-young,D,True,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,Andrea Pinamonti,andrea-pinamonti,F,True,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,,,,,,,
8970591,Away,4-2-3-1,15,0.0,Daniel Fuzato,daniel-fuzato,G,False,0.0,16.0,7.0,4.0,0.0,2.0,2.0,0.0,90.0,Rick Karsdorp,rick-karsdorp,M,False,0.0,39.0,3.0,0.0,1.0,0.0,0.0,0.0,88.0,Gianluca Mancini,gianluca-mancini,D,False,0.0,58.0,3.0,0.0,3.0,0.0,0.0,0.0,90.0,Marash Kumbulla,marash-kumbulla,D,False,0.0,38.0,2.0,2.0,2.0,0.0,0.0,0.0,90.0,Davide Santon,davide-santon,D,False,0.0,39.0,1.0,1.0,0.0,0.0,0.0,0.0,90.0,Ebrima Darboe,darboe-ebrima,M,False,0.0,77.0,3.0,2.0,0.0,0.0,0.0,0.0,88.0,Bryan Cristante,bryan-cristante,M,False,0.0,36.0,2.0,1.0,2.0,0.0,0.0,0.0,77.0,Pedro,pedro,F,False,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,Lorenzo Pellegrini,lorenzo-pellegrini,M,False,0.0,33.0,3.0,3.0,0.0,0.0,0.0,0.0,90.0,Henrikh Mkhitaryan,henrikh-mkhitaryan,M,False,0.0,35.0,2.0,1.0,1.0,0.0,0.0,0.0,90.0,Edin Džeko,edin-dzeko,F,False,0.0,25.0,2.0,1.0,0.0,0.0,0.0,0.0,90.0,Stephan El Shaarawy,stephan-el-shaarawy,F,True,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,Gonzalo Villar,gonzalo-villar,M,True,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,Bruno Peres,bruno-peres,D,True,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Carles Pérez,carles-perez,F,True,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8970581,Home,3-5-2,16,0.0,Samir Handanović,samir-handanovic,G,False,0.0,15.0,6.0,4.0,0.0,0.0,0.0,0.0,45.0,Danilo D'Ambrosio,danilo-dambrosio,D,False,0.0,49.0,1.0,1.0,2.0,0.0,0.0,0.0,90.0,Andrea Ranocchia,andrea-ranocchia,D,False,0.0,52.0,7.0,5.0,2.0,0.0,0.0,0.0,90.0,Alessandro Bastoni,alessandro-bastoni,D,False,0.0,60.0,7.0,7.0,4.0,0.0,0.0,0.0,90.0,Achraf Hakimi,hakimi-achraf,D,False,0.0,14.0,2.0,1.0,0.0,0.0,0.0,0.0,57.0,Matías Vecino,matias-vecino,M,False,0.0,25.0,1.0,1.0,1.0,0.0,0.0,0.0,90.0,Roberto Gagliardini,roberto-gagliardini,M,False,0.0,35.0,3.0,1.0,0.0,0.0,0.0,0.0,90.0,Stefano Sensi,stefano-sensi,M,False,0.0,17.0,4.0,3.0,0.0,0.0,0.0,0.0,39.0,Ashley Young,ashley-young,D,False,0.0,26.0,2.0,2.0,0.0,0.0,0.0,0.0,90.0,Andrea Pinamonti,andrea-pinamonti,F,False,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,Lautaro Martínez,lautaro-martinez,F,False,0.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,57.0,Christian Eriksen,christian-eriksen,M,True,0.0,26.0,6.0,3.0,1.0,0.0,0.0,0.0,51.0,Daniele Padelli,daniele-padelli,G,True,0.0,12.0,0.0,0.0,0.0,1.0,1.0,0.0,45.0,Ivan Perišić,ivan-perisic,M,True,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,33.0,Romelu Lukaku,romelu-lukaku,F,True,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,Alexis Sánchez,alexis-sanchez,F,True,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,,,,,,,,,,,,,
8970581,Away,3-5-1-1,16,0.0,Juan Musso,juan-musso,G,False,0.0,21.0,3.0,3.0,0.0,1.0,2.0,0.0,88.0,Rodrigo Becão,rodrigo-becao,D,False,0.0,48.0,2.0,1.0,2.0,0.0,0.0,0.0,90.0,Kevin Bonifazi,kevin-bonifazi,D,False,0.0,60.0,4.0,4.0,1.0,0.0,0.0,0.0,90.0,Samir Caetano,samir-caetano,D,False,0.0,63.0,7.0,3.0,2.0,0.0,0.0,0.0,90.0,Nahuel Molina,nahuel-molina,D,False,0.0,23.0,3.0,2.0,0.0,0.0,0.0,0.0,90.0,Rodrigo de Paul,rodrigo-de-paul,M,False,0.0,35.0,6.0,4.0,0.0,0.0,0.0,0.0,69.0,Walace,walace,M,False,0.0,49.0,6.0,5.0,0.0,0.0,0.0,0.0,88.0,Jens Stryger Larsen,jens-stryger-larsen,D,False,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,Marvin Zeegelaar,marvin-zeegelaar,D,False,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,Roberto Pereyra,roberto-pereyra,M,False,0.0,43.0,3.0,2.0,0.0,0.0,0.0,0.0,90.0,Stefano Okaka,stefano-okaka,F,False,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,59.0,Fernando Llorente,fernando-llorente,F,True,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,Fernando Forestieri,fernando-forestieri,F,True,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,Jean-Victor Makengo,jean-victor-makengo,M,True,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,21.0,Manuel Gasparini,manuel-gasparini,G,True,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,Martin Palumbo,martin-palumbo,M,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,
8970594,Home,4-2-3-1,16,0.0,Andrea Consigli,andrea-consigli,G,False,0.0,25.0,8.0,4.0,0.0,1.0,4.0,0.0,90.0,Jeremy Toljan,jeremy-toljan,D,False,0.0,30.0,1.0,1.0,0.0,0.0,0.0,0.0,56.0,Marlon,marlon,D,False,0.0,78.0,0.0,0.0,2.0,0.0,0.0,0.0,90.0,Gian Marco Ferrari,gian-marco-ferrari,D,False,0.0,93.0,3.0,3.0,2.0,0.0,0.0,0.0,90.0,Georgios Kyriakopoulos,georgios-kyriakopoulos,M,False,0.0,53.0,1.0,1.0,2.0,0.0,0.0,0.0,77.0,Pedro Obiang,pedro-obiang,M,False,0.0,46.0,3.0,1.0,2.0,0.0,0.0,0.0,56.0,Manuel Locatelli,manuel-locatelli,M,False,0.0,110.0,6.0,4.0,1.0,0.0,0.0,0.0,90.0,Domenico Berardi,domenico-berardi,F,False,0.0,35.0,2.0,2.0,1.0,0.0,0.0,0.0,90.0,Hamed Junior Traorè,hamed-junior-traore,M,False,0.0,18.0,2.0,2.0,0.0,0.0,0.0,0.0,56.0,Jérémie Boga,jeremie-boga,F,False,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,Giacomo Raspadori,giacomo-raspadori,F,False,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,Vlad Chiricheş,vlad-chiriches,D,True,0.0,25.0,3.0,2.0,0.0,0.0,0.0,0.0,34.0,Maxime López,maxime-lopez,M,True,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,Grégoire Defrel,gregoire-defrel,F,True,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,Rogério,rogerio,D,True,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,Filip Đuričić,filip-duricic,M,True,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,,,,,,,
8970594,Away,4-4-2,14,0.0,Gianluigi Buffon,gianluigi-buffon,G,False,0.0,22.0,17.0,8.0,0.0,1.0,2.0,0.0,90.0,Danilo,danilo,D,False,0.0,21.0,2.0,0.0,3.0,0.0,0.0,0.0,90.0,Matthijs de Ligt,matthijs-de-ligt,D,False,0.0,24.0,6.0,2.0,6.0,0.0,0.0,0.0,90.0,Leonardo Bonucci,leonardo-bonucci,D,False,0.0,27.0,3.0,0.0,4.0,0.0,0.0,0.0,90.0,Alex Sandro,alex-sandro,D,False,0.0,33.0,5.0,2.0,5.0,0.0,0.0,0.0,90.0,Federico Chiesa,federico-chiesa,F,False,0.0,19.0,2.0,2.0,0.0,0.0,0.0,0.0,81.0,Arthur,arthur,M,False,0.0,29.0,4.0,2.0,0.0,0.0,0.0,0.0,62.0,Adrien Rabiot,adrien-rabiot,M,False,0.0,40.0,2.0,2.0,0.0,0.0,0.0,0.0,90.0,Dejan Kulusevski,dejan-kulusevski,M,False,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,Cristiano Ronaldo,cristiano-ronaldo,F,False,0.0,17.0,2.0,2.0,0.0,0.0,0.0,0.0,90.0,Paulo Dybala,paulo-dybala,F,False,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,Rodrigo Bentancur,bentancur-rodrigo,M,True,0.0,18.0,0.0,0.0,2.0,0.0,0.0,0.0,28.0,Weston McKennie,weston-mckennie,M,True,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,Juan Cuadrado,juan-cuadrado,M,True,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8970595,Home,3-5-1-1,15,0.0,Juan Musso,juan-musso,G,False,0.0,16.0,8.0,2.0,0.0,1.0,5.0,0.0,90.0,Rodrigo Becão,rodrigo-becao,D,False,0.0,51.0,5.0,1.0,2.0,0.0,0.0,0.0,89.0,Kevin Bonifazi,kevin-bonifazi,D,False,0.0,64.0,4.0,2.0,4.0,0.0,0.0,0.0,90.0,Marvin Zeegelaar,marvin-zeegelaar,D,False,0.0,49.0,4.0,2.0,1.0,0.0,0.0,0.0,59.0,Nahuel Molina,nahuel-molina,D,False,0.0,34.0,5.0,1.0,1.0,0.0,0.0,0.0,90.0,Rodrigo de Paul,rodrigo-de-paul,M,False,0.0,52.0,13.0,9.0,0.0,0.0,0.0,0.0,90.0,Walace,walace,M,False,0.0,52.0,5.0,5.0,0.0,0.0,0.0,0.0,90.0,Jean-Victor Makengo,jean-victor-makengo,M,False,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,Jens Stryger Larsen,jens-stryger-larsen,D,False,0.0,27.0,3.0,2.0,0.0,0.0,0.0,0.0,90.0,Roberto Pereyra,roberto-pereyra,M,False,0.0,38.0,1.0,1.0,0.0,0.0,0.0,0.0,90.0,Stefano Okaka,stefano-okaka,F,False,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,74.0,Samir Caetano,samir-caetano,D,True,0.0,16.0,1.0,1.0,1.0,0.0,0.0,0.0,31.0,Fernando Forestieri,fernando-forestieri,F,True,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,Fernando Llorente,fernando-llorente,F,True,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,Thomas Ouwejan,thomas-ouwejan,D,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8970595,Away,5-3-2,15,0.0,Emil Audero,emil-audero,G,False,0.0,22.0,8.0,5.0,0.0,1.0,2.0,0.0,90.0,Mehdi Léris,mehdi-leris,M,False,0.0,28.0,5.0,3.0,1.0,0.0,0.0,0.0,65.0,Bartosz Bereszyński,bartosz-bereszynski,D,False,0.0,59.0,3.0,1.0,4.0,0.0,0.0,0.0,90.0,Maya Yoshida,maya-yoshida,D,False,0.0,33.0,7.0,6.0,5.0,0.0,0.0,0.0,90.0,Omar Colley,omar-colley,D,False,0.0,50.0,9.0,5.0,6.0,0.0,0.0,0.0,90.0,Tommaso Augello,tommaso-augello,D,False,0.0,37.0,3.0,3.0,0.0,0.0,0.0,0.0,90.0,Antonio Candreva,antonio-candreva,F,False,0.0,56.0,16.0,10.0,1.0,0.0,0.0,0.0,88.0,Albin Ekdal,albin-ekdal,M,False,0.0,43.0,4.0,2.0,1.0,0.0,0.0,0.0,90.0,Morten Thorsby,morten-thorsby,M,False,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,90.0,Manolo Gabbiadini,manolo-gabbiadini,F,False,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.0,75.0,Keita Baldé,keita-balde,F,False,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,75.0,Jakub Jankto,jakub-jankto,M,True,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,Valerio Verre,valerio-verre,M,True,0.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,15.0,Fabio Quagliarella,fabio-quagliarella,F,True,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,Mikkel Damsgaard,damsgaard-mikkel,M,True,0.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8970598,Home,4-4-2,14,0.0,Wojciech Szczęsny,wojciech-szczesny,G,False,0.0,31.0,15.0,10.0,1.0,1.0,2.0,0.0,90.0,Danilo,danilo,D,False,0.0,45.0,6.0,2.0,2.0,0.0,0.0,0.0,90.0,Matthijs de Ligt,matthijs-de-ligt,D,False,0.0,40.0,2.0,1.0,2.0,0.0,0.0,0.0,90.0,Giorgio Chiellini,giorgio-chiellini,D,False,0.0,49.0,9.0,5.0,1.0,0.0,0.0,0.0,90.0,Alex Sandro,alex-sandro,D,False,0.0,49.0,6.0,4.0,1.0,0.0,0.0,0.0,90.0,Juan Cuadrado,juan-cuadrado,M,False,0.0,35.0,2.0,1.0,1.0,0.0,0.0,0.0,90.0,Rodrigo Bentancur,bentancur-rodrigo,M,False,0.0,21.0,2.0,2.0,0.0,0.0,0.0,0.0,55.0,Adrien Rabiot,adrien-rabiot,M,False,0.0,30.0,2.0,2.0,0.0,0.0,0.0,0.0,90.0,Federico Chiesa,federico-chiesa,F,False,0.0,18.0,2.0,1.0,0.0,0.0,0.0,0.0,70.0,Cristiano Ronaldo,cristiano-ronaldo,F,False,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,Dejan Kulusevski,dejan-kulusevski,M,False,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,Weston McKennie,weston-mckennie,M,True,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,Merih Demiral,merih-demiral,D,True,0.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,20.0,Álvaro Morata,alvaro-morata,F,True,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
